,Unnamed: 0,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
2003,2049,10.5,2.3,40.72360610961914,-73.9891357421875,2,40.71211624145508,-73.96280670166016,0,2,4,1,29,11,42,12,4,1,29,11,52,59
2004,2050,11.5,2.2,40.82383346557617,-73.93741607666016,1,40.79876327514648,-73.9417724609375,0,2,2,1,13,13,20,25,2,1,13,13,35,0
2005,2051,6.5,0.88,40.682518005371094,-73.98507690429688,5,40.69173431396485,-73.98729705810547,0,2,4,1,22,18,20,2,4,1,22,18,27,43
2006,2052,28.5,9.25,40.76925659179688,-73.98078918457031,1,40.86516952514648,-73.930908203125,0,2,1,1,5,12,39,44,1,1,5,13,1,15
2007,2054,20.0,6.01,40.76108932495117,-73.926025390625,1,40.7305908203125,-73.86290740966797,0,2,3,1,7,10,56,5,3,1,7,11,12,25
2008,2055,5.0,0.65,40.74391555786133,-73.89997100830078,1,40.74714660644531,-73.8896255493164,0,2,6,1,17,20,36,8,6,1,17,20,40,33
2009,2056,7.5,1.42,40.72935485839844,-73.89579772949219,1,40.74671173095703,-73.89151000976562,0,2,1,1,12,22,58,25,1,1,12,23,6,47
2010,2057,37.5,13.57,40.77363967895508,-73.87067413330078,1,40.66209030151367,-73.99263763427734,0,2,2,1,6,14,20,35,2,1,6,14,46,58
2011,2058,20.5,4.3,40.70816040039063,-73.91986083984375,1,40.69290542602539,-73.99088287353516,0,1,1,1,19,18,39,55,1,1,19,19,7,28
2012,2059,8.5,2.17,40.7459831237793,-73.89946746826172,1,40.75523376464844,-73.92312622070312,0,2,0,1,4,18,30,31,0,1,4,18,38,49
2013,2060,6.5,1.08,40.803558349609375,-73.95284271240234,1,40.806846618652344,-73.96096801757812,0,2,5,1,30,23,45,51,5,1,30,23,51,59
2014,2061,28.0,8.64,40.75227355957031,-73.99369812011719,1,40.82787704467773,-73.92549133300781,0,2,3,1,21,21,55,45,3,1,21,22,20,34
2015,2062,17.0,4.33,40.719886779785156,-74.01046752929688,1,40.674713134765625,-73.981689453125,0,2,6,1,17,17,20,23,6,1,17,17,41,4
2016,2063,24.5,6.51,40.7639274597168,-73.98210906982422,1,40.7256088256836,-73.95182800292969,0,2,2,1,13,22,39,20,2,1,13,23,9,43
2017,2064,28.5,9.8,40.63821792602539,-73.97738647460938,1,40.7305793762207,-73.95081329345703,0,2,1,1,12,22,21,4,1,1,12,22,39,55
2018,2065,51.0,19.1,40.645240783691406,-73.77961730957031,1,40.69023513793945,-73.99447631835938,0,1,1,1,26,5,11,27,1,1,26,5,40,34
2019,2066,4.5,0.5,40.6871337890625,-73.92365264892578,1,40.67868423461914,-73.9216079711914,0,2,1,1,5,14,38,17,1,1,5,14,41,51
2020,2067,8.5,1.95,40.72222518920898,-73.93563079833984,1,40.71889114379883,-73.9611587524414,0,2,3,1,21,23,6,43,3,1,21,23,15,17
2021,2068,4.5,0.5,40.66938400268555,-73.98612213134766,2,40.66302108764648,-73.99174499511719,0,1,5,1,30,14,15,30,5,1,30,14,19,18
2022,2069,16.5,3.4,40.66927337646485,-73.90528106689453,1,40.69212341308594,-73.94562530517578,0,1,1,1,26,20,53,44,1,1,26,21,16,48
2023,2070,12.0,2.77,40.65341567993164,-73.96405029296875,1,40.68325424194336,-73.97379302978516,0,2,6,1,17,17,50,55,6,1,17,18,4,48
2024,2071,34.5,11.02,40.76796340942383,-73.74824523925781,6,40.700340270996094,-73.80757904052734,0,2,1,1,19,7,58,27,1,1,19,8,38,25
2025,2072,25.0,8.2,40.81454086303711,-73.88151550292969,1,40.74832153320313,-73.87677764892578,0,1,3,1,7,3,44,9,3,1,7,4,4,18
2026,2073,26.0,8.16,40.72181701660156,-73.9883041381836,1,40.75638198852539,-73.91348266601562,0,2,4,1,8,19,37,24,4,1,8,19,59,50
2027,2074,5.0,0.78,40.74526596069336,-73.95320129394531,1,40.746131896972656,-73.94506072998047,0,2,5,1,9,15,53,41,5,1,9,15,57,55
2028,2075,12.0,3.46,40.8487663269043,-73.92240142822266,1,40.839691162109375,-73.9404067993164,0,2,0,1,25,17,53,36,0,1,25,18,6,15
2029,2076,7.5,1.1,40.806312561035156,-73.96150970458984,1,40.806800842285156,-73.94636535644531,0,1,2,1,20,10,38,48,2,1,20,10,46,45
2030,2077,18.0,4.8,40.73762130737305,-73.86141204833984,1,40.7442741394043,-73.92611694335938,0,1,4,1,29,19,39,3,4,1,29,20,0,52
2031,2078,14.5,3.5,40.76524353027344,-73.96727752685547,1,40.76679229736328,-73.92168426513672,0,1,3,1,14,15,10,42,3,1,14,15,29,25
2032,2079,6.5,1.2,40.72210311889648,-73.94397735595703,1,40.71799850463867,-73.95760345458984,0,1,2,1,13,0,2,54,2,1,13,0,9,21
2033,2080,7.5,1.39,40.68409729003906,-73.9710693359375,1,40.689701080322266,-73.99201202392578,0,2,4,1,15,19,42,46,4,1,15,19,51,40
2034,2081,10.0,1.72,40.823158264160156,-73.93805694580078,1,40.84354019165039,-73.94287109375,0,2,2,1,20,15,33,9,2,1,20,15,44,38
2035,2082,28.5,9.55,40.68161010742188,-73.95183563232422,1,40.72866821289063,-73.85202026367188,0,2,3,1,21,23,6,13,3,1,21,23,29,31
2036,2083,8.0,1.7,40.684059143066406,-73.99225616455078,1,40.69915390014648,-73.99356079101562,0,1,2,1,6,13,23,50,2,1,6,13,33,44
2037,2084,22.0,5.31,40.63390350341797,-73.93916320800781,1,40.65190887451172,-73.86955261230469,0,2,4,1,8,18,38,7,4,1,8,19,7,21
2038,2085,10.0,2.05,40.759483337402344,-73.86611938476562,1,40.74692916870117,-73.89013671875,0,2,6,1,10,4,11,37,6,1,10,4,22,28
2039,2086,10.0,0.29,40.85723876953125,-73.90576934814453,1,40.85453414916992,-73.9103775024414,0,2,6,1,17,18,5,30,6,1,17,18,6,30
2040,2087,8.5,1.37,40.69329833984375,-73.96748352050781,1,40.68500518798828,-73.97797393798828,0,2,2,1,20,20,21,43,2,1,20,20,32,24
2041,2088,9.0,1.79,40.68790817260742,-73.97084045410156,1,40.66965103149414,-73.962158203125,0,2,6,1,17,11,30,46,6,1,17,11,40,21
2042,2089,7.0,1.7,40.851844787597656,-73.83104705810547,1,40.84918594360352,-73.84529876708984,0,1,5,1,2,21,13,22,5,1,2,21,18,18
2043,2090,22.5,7.36,40.67877960205078,-73.99787902832031,1,40.73121643066406,-73.95781707763672,0,2,5,1,9,20,38,36,5,1,9,20,56,35
2044,2091,7.0,1.06,40.75812911987305,-73.89712524414062,1,40.74689865112305,-73.8908920288086,0,2,3,1,7,17,7,25,3,1,7,17,16,11
2045,2092,7.5,1.7,40.81901931762695,-73.94047546386719,1,40.79918670654297,-73.94282531738281,0,2,4,1,1,22,47,0,4,1,1,22,54,1
2046,2093,26.5,6.3,40.71172332763672,-74.01395416259766,1,40.68262100219727,-73.9923324584961,0,1,1,1,12,9,31,49,1,1,12,10,6,51
2047,2094,8.0,1.3,40.6933479309082,-73.96617889404297,1,40.69150161743164,-73.98493194580078,0,1,4,1,22,13,30,4,4,1,22,13,39,27
2048,2095,22.5,7.72,40.76126480102539,-73.92703247070312,5,40.73017883300781,-73.86189270019531,0,2,5,1,30,5,24,22,5,1,30,5,37,28
2049,2096,18.0,4.5,40.62511825561523,-74.00618743896484,1,40.655029296875,-73.95004272460938,0,1,6,1,17,17,3,57,6,1,17,17,28,16
2050,2097,9.0,2.09,40.73694610595703,-73.84674835205078,1,40.721378326416016,-73.84435272216797,0,2,5,1,2,18,43,22,5,1,2,18,53,47
2051,2098,14.0,3.86,40.76787567138672,-73.861572265625,1,40.74700927734375,-73.89093780517578,0,2,5,1,30,15,22,31,5,1,30,15,33,49
2052,2099,12.0,3.0,40.714271545410156,-73.9650650024414,1,40.70664596557617,-73.92286682128906,0,2,5,1,30,2,27,33,5,1,30,2,41,28
2053,2100,4.5,0.4,40.80854034423828,-73.94486999511719,2,40.80522918701172,-73.93925476074219,0,1,3,1,28,22,49,17,3,1,28,22,53,41
2054,2101,5.5,0.65,40.81490707397461,-73.94767761230469,1,40.804603576660156,-73.95516967773438,0,2,1,1,26,8,18,40,1,1,26,8,23,59
2055,2102,9.0,2.2,40.66429138183594,-73.9537353515625,2,40.683860778808594,-73.97854614257812,0,1,4,1,1,4,46,55,4,1,1,4,55,3
2056,2103,5.0,0.56,40.74190902709961,-73.92527770996094,1,40.74318313598633,-73.91698455810547,0,2,5,1,30,20,45,48,5,1,30,20,50,41
2057,2104,7.0,1.3,40.81717300415039,-73.93628692626953,1,40.79961013793945,-73.94510650634766,0,2,6,1,3,12,22,56,6,1,3,12,29,30
2058,2105,6.0,0.96,40.68341445922852,-73.99930572509766,1,40.69413375854492,-73.99240112304688,0,2,3,1,14,17,55,11,3,1,14,18,2,4
2059,2106,52.0,18.7,40.6431884765625,-73.78510284423828,2,40.806583404541016,-73.96476745605469,0,1,0,1,4,5,29,35,0,1,4,5,59,42
2060,2107,14.5,3.27,40.76942825317383,-73.98202514648438,1,40.80931091308594,-73.95934295654297,0,2,4,1,29,12,4,0,4,1,29,12,23,40
2061,2108,8.0,1.46,40.711830139160156,-73.81466674804688,1,40.70012283325195,-73.80789184570312,0,2,5,1,30,19,54,26,5,1,30,20,3,33
2062,2109,6.0,1.2,40.76681137084961,-73.90371704101562,1,40.75595474243164,-73.91259765625,0,2,3,1,21,9,58,19,3,1,21,10,3,59
2063,2110,25.0,5.35,40.74103546142578,-74.0055923461914,3,40.69031143188477,-73.96074676513672,0,2,1,1,12,11,25,9,1,1,12,12,0,13
2064,2111,5.5,1.23,40.79297256469727,-73.96759033203125,1,40.80131149291992,-73.9577865600586,0,2,4,1,15,3,45,50,4,1,15,3,49,6
2065,2112,15.5,3.89,40.65654373168945,-74.00353240966797,5,40.67092895507813,-73.95783233642578,0,2,0,1,25,22,15,51,0,1,25,22,34,8
2066,2113,7.0,0.75,40.68018341064453,-73.94610595703125,3,40.67851638793945,-73.9510498046875,0,2,4,1,1,14,20,20,4,1,1,14,28,18
2067,2114,12.0,2.8,40.71150207519531,-73.95758056640625,1,40.679771423339844,-73.95208740234375,0,2,6,1,3,22,5,54,6,1,3,22,19,40
2068,2115,28.5,9.9,40.70707321166992,-73.83482360839844,1,40.74799346923828,-73.9471435546875,0,2,6,1,3,5,9,51,6,1,3,5,30,7
2069,2116,22.0,5.55,40.867183685302734,-73.92277526855469,1,40.79928970336914,-73.93616485595703,0,2,0,1,25,15,1,57,0,1,25,15,29,47
2070,2117,4.5,0.52,40.73590469360352,-73.92111206054688,1,40.74299621582031,-73.91886901855469,0,2,3,1,14,23,6,16,3,1,14,23,9,43
2071,2118,23.0,6.34,40.73410034179688,-73.99974060058594,1,40.80905151367188,-73.94453430175781,0,2,0,1,25,22,47,57,0,1,25,23,17,18
2072,2119,5.5,0.88,40.80316162109375,-73.93438720703125,5,40.80038833618164,-73.94036102294922,0,2,1,1,19,12,22,3,1,1,19,12,27,26
2073,2120,6.5,1.0,40.8014030456543,-73.96796417236328,1,40.81216049194336,-73.95724487304688,0,2,6,1,24,13,52,28,6,1,24,13,59,1
2074,2121,5.5,1.14,40.789146423339844,-73.97013092041016,1,40.78789520263672,-73.95370483398438,0,2,6,1,17,22,36,12,6,1,17,22,39,20
2075,2122,13.5,3.46,40.71478271484375,-73.95272827148438,1,40.695560455322266,-73.99175262451172,0,2,1,1,19,19,19,16,1,1,19,19,31,13
2076,2123,14.0,3.4,40.683982849121094,-73.99169921875,1,40.67991638183594,-73.94051361083984,0,1,6,1,10,0,4,48,6,1,10,0,21,29
2077,2124,17.0,4.53,40.65967559814453,-73.94580078125,5,40.71287155151367,-73.94420623779297,0,2,6,1,3,21,24,3,6,1,3,21,44,20
2078,2125,4.0,0.6,40.76731872558594,-73.9271469116211,1,40.76187515258789,-73.92546081542969,0,1,1,1,5,18,17,36,1,1,5,18,20,41
2079,2126,5.0,0.55,40.804771423339844,-73.96034240722656,1,40.80030059814453,-73.95809936523438,0,2,3,1,21,7,56,47,3,1,21,8,0,44
2080,2127,13.0,3.2,40.71665573120117,-73.95035552978516,1,40.69451904296875,-73.99236297607422,0,1,4,1,15,12,53,23,4,1,15,13,5,8
2081,2129,4.0,0.7,40.67588806152344,-73.95596313476562,1,40.67414093017578,-73.9612045288086,0,2,4,1,1,21,3,38,4,1,1,21,5,58
2082,2130,6.0,0.94,40.80145263671875,-73.93952178955078,1,40.79983520507813,-73.95137786865234,0,2,5,1,2,13,51,23,5,1,2,13,56,38
2083,2131,11.0,3.14,40.76403045654297,-73.95423126220703,1,40.76310729980469,-73.92875671386719,0,2,5,1,30,18,56,12,5,1,30,19,5,36
2084,2132,16.0,3.75,40.68374633789063,-73.95994567871094,1,40.71774673461914,-73.95777893066406,0,2,4,1,1,3,14,3,4,1,1,3,33,33
2085,2133,7.0,0.7,40.844974517822266,-73.92424011230469,1,40.847843170166016,-73.93495178222656,0,1,4,1,15,15,58,13,4,1,15,16,7,8
2086,2134,16.0,4.33,40.742130279541016,-73.81941986083984,1,40.74227523803711,-73.8814926147461,0,2,3,1,7,9,10,9,3,1,7,9,25,26
2087,2135,6.0,0.84,40.784278869628906,-73.95034790039062,1,40.7899055480957,-73.95198822021484,0,2,6,1,10,20,2,30,6,1,10,20,8,15
2088,2136,5.0,0.89,40.70492935180664,-73.83404541015625,1,40.713462829589844,-73.83029174804688,0,2,2,1,13,0,48,30,2,1,13,0,52,6
2089,2137,6.5,1.54,40.71826171875,-73.95252227783203,2,40.73520278930664,-73.95450592041016,0,2,5,1,9,1,15,14,5,1,9,1,20,17
2090,2138,3.5,0.4,40.74115753173828,-73.88713073730469,1,40.746036529541016,-73.8901138305664,0,2,3,1,14,11,46,46,3,1,14,11,48,18
2091,2139,15.5,4.71,40.87949752807617,-73.90674591064453,1,40.83575820922852,-73.9217300415039,0,2,5,1,9,12,38,19,5,1,9,12,49,56
2092,2140,11.0,2.66,40.745113372802734,-73.95118713378906,6,40.71406555175781,-73.95568084716797,0,2,4,1,8,22,13,29,4,1,8,22,24,13
2093,2141,6.5,1.01,40.77394485473633,-73.92871856689453,1,40.76680374145508,-73.921630859375,0,2,2,1,13,22,31,54,2,1,13,22,39,35
2094,2142,9.5,2.0,40.67116165161133,-73.9813003540039,1,40.6922492980957,-73.98724365234375,1,1,3,1,14,8,5,10,3,1,14,8,16,53
2095,2143,4.0,0.56,40.74441528320313,-73.88623809814453,1,40.746280670166016,-73.89641571044922,0,2,3,1,28,13,57,32,3,1,28,14,0,39
2096,2144,20.0,5.75,40.75030517578125,-73.94002532958984,1,40.80096054077149,-73.94709014892578,0,2,3,1,7,7,36,13,3,1,7,7,58,42
2097,2145,10.0,2.44,40.71764373779297,-73.9994125366211,1,40.703041076660156,-73.98938751220703,0,2,0,1,11,12,25,36,0,1,11,12,34,58
2098,2146,21.0,4.67,40.74655151367188,-73.98152923583984,1,40.73889923095703,-73.92898559570312,0,2,1,1,5,8,0,18,1,1,5,8,30,2
2099,2147,27.5,9.57,40.63598251342773,-74.02486419677734,1,40.716758728027344,-73.96098327636719,0,2,6,1,3,3,30,28,6,1,3,3,45,59
2100,2148,19.5,6.3,40.75690078735352,-73.99015808105469,1,40.71440887451172,-73.9563217163086,0,1,2,1,20,1,16,14,2,1,20,1,32,27
2101,2149,16.0,1.72,40.77664566040039,-73.94367218017578,1,40.79014587402344,-73.95235443115234,0,2,4,1,29,15,14,44,4,1,29,15,41,24
2102,2150,40.0,12.6,40.7669563293457,-73.95366668701172,1,40.63238525390625,-74.0186996459961,0,2,4,1,29,7,48,32,4,1,29,8,29,5
2103,2151,5.5,0.9,40.69293594360352,-73.96878051757812,1,40.68279647827149,-73.96338653564453,0,1,3,1,14,17,14,22,3,1,14,17,19,29
2104,2152,4.5,0.37,40.83273315429688,-73.943603515625,5,40.83778381347656,-73.94226837158203,0,2,5,1,16,11,11,33,5,1,16,11,14,57
2105,2153,16.5,2.56,40.72260284423828,-73.9926986694336,1,40.713478088378906,-73.96552276611328,0,2,5,1,30,21,51,24,6,1,31,21,28,54
2106,2154,7.0,1.5,40.77055358886719,-73.89252471923828,1,40.77018356323242,-73.91831970214844,0,2,0,1,4,19,47,34,0,1,4,19,53,33
2107,2155,6.5,0.9,40.775821685791016,-73.92894744873047,1,40.766448974609375,-73.92046356201172,0,1,3,1,28,19,42,55,3,1,28,19,50,46
2108,2156,16.0,3.38,40.755348205566406,-73.94508361816406,1,40.711822509765625,-73.94390106201172,0,2,2,1,13,14,50,55,2,1,13,15,12,17
2109,2157,4.5,0.56,40.74995040893555,-73.88258361816406,1,40.74707794189453,-73.89093017578125,0,2,2,1,20,1,38,24,2,1,20,1,41,36
2110,2158,18.0,5.47,40.73980331420898,-74.00262451171875,1,40.80411911010742,-73.95565795898438,0,2,2,1,20,0,9,32,2,1,20,0,29,7
2111,2159,11.0,2.88,40.80717086791992,-73.967529296875,3,40.840518951416016,-73.9423828125,0,2,2,1,6,15,41,58,2,1,6,15,51,33
2112,2160,7.0,0.85,40.75605010986328,-73.88021850585938,1,40.74925231933594,-73.88957214355469,0,2,4,1,29,8,2,50,4,1,29,8,11,37
2113,2161,5.0,0.79,40.726558685302734,-73.94841003417969,5,40.71794509887695,-73.95758819580078,0,2,5,1,30,22,4,51,5,1,30,22,9,31
2114,2162,4.0,0.5,40.82621383666992,-73.91990661621094,1,40.823768615722656,-73.91217803955078,0,1,0,1,11,11,3,43,0,1,11,11,6,39
2115,2163,11.0,1.6,40.690956115722656,-73.9916000366211,1,40.676116943359375,-73.9756851196289,0,1,4,1,29,17,50,13,4,1,29,18,5,48
2116,2164,3.5,0.43,40.8116569519043,-73.93978881835938,6,40.808631896972656,-73.94474029541016,0,2,2,1,27,18,59,54,2,1,27,19,1,9
2117,2165,12.5,2.71,40.78083419799805,-73.98133850097656,1,40.80097198486328,-73.95415496826172,0,2,4,1,1,16,25,50,4,1,1,16,41,17
2118,2166,14.5,3.45,40.68611145019531,-73.85641479492188,1,40.7032470703125,-73.79714965820312,0,2,3,1,21,14,28,44,3,1,21,14,45,32
2119,2168,7.5,1.6,40.822265625,-73.84532928466797,1,40.83790588378906,-73.8602294921875,0,1,4,1,29,3,57,40,4,1,29,4,4,35
2120,2169,6.0,1.11,40.81018829345703,-73.94363403320312,1,40.81489562988281,-73.95865631103516,0,2,2,1,6,0,23,50,2,1,6,0,29,32
2121,2170,12.0,2.55,40.74626541137695,-73.90992736816406,5,40.743736267089844,-73.95057678222656,0,2,6,1,17,2,1,30,6,1,17,2,15,3
2122,2171,8.5,2.22,40.76726531982422,-73.92120361328125,1,40.75463104248047,-73.89495086669922,0,2,4,1,29,21,10,52,4,1,29,21,17,51
2123,2172,10.0,2.11,40.80887222290039,-73.92306518554688,1,40.79981231689453,-73.94709014892578,0,2,3,1,7,13,51,7,3,1,7,14,2,10
2124,2173,10.5,2.1,40.67057418823242,-73.93085479736328,1,40.672828674316406,-73.96880340576172,0,1,2,1,6,10,13,8,2,1,6,10,24,58
2125,2174,7.0,1.09,40.71174621582031,-73.96221923828125,1,40.721900939941406,-73.95796203613281,0,2,0,1,25,1,32,51,0,1,25,1,41,14
2126,2175,8.5,1.29,40.83018112182617,-73.90476989746094,1,40.81592178344727,-73.9173355102539,0,2,4,1,1,3,57,1,4,1,1,4,6,58
2127,2176,9.5,1.9,40.73523330688477,-73.8736572265625,2,40.72102355957031,-73.84420013427734,0,2,3,1,21,15,39,58,3,1,21,15,49,38
2128,2177,5.5,1.03,40.78437423706055,-73.95618438720703,2,40.79154586791992,-73.95331573486328,0,2,6,1,24,17,18,52,6,1,24,17,23,29
2129,2178,4.5,0.9,40.809814453125,-73.92243957519531,1,40.80166244506836,-73.93132019042969,0,2,0,1,18,2,36,9,0,1,18,2,38,23
2130,2179,5.5,0.99,40.80638122558594,-73.95381164550781,1,40.81933975219727,-73.9444351196289,0,2,0,1,18,19,31,26,0,1,18,19,35,40
2131,2180,4.0,0.66,40.77900695800781,-73.95097351074219,1,40.787452697753906,-73.9446792602539,0,2,0,1,4,22,10,52,0,1,4,22,12,23
2132,2181,18.5,2.9,40.76993179321289,-73.98233032226562,1,40.80816268920898,-73.96397399902344,0,2,4,1,29,15,15,53,4,1,29,15,43,4
2133,2182,12.0,1.93,40.86616134643555,-73.92259216308594,1,40.84386825561523,-73.93901062011719,0,2,0,1,25,17,55,17,0,1,25,18,12,28
2134,2183,17.0,3.4,40.68954849243164,-73.96935272216797,2,40.67386245727539,-74.01181030273438,0,1,5,1,16,1,16,52,5,1,16,1,40,9
2135,2184,4.5,0.61,40.6906623840332,-73.99565887451172,1,40.68303298950195,-73.99787139892578,0,2,5,1,16,9,46,35,5,1,16,9,50,24
2136,2185,6.5,1.02,40.671241760253906,-73.95623779296875,1,40.65966796875,-73.9605484008789,0,2,5,1,9,16,22,32,5,1,9,16,28,44
2137,2186,15.5,3.53,40.66412353515625,-73.9964370727539,1,40.691673278808594,-73.97306060791016,0,2,5,1,30,17,16,1,5,1,30,17,34,55
2138,2187,27.5,5.86,40.71162414550781,-73.85990142822266,1,40.75358963012695,-73.93211364746094,0,2,3,1,21,15,59,56,3,1,21,16,40,9
2139,2188,4.0,0.6,40.8079719543457,-73.96427917480469,1,40.81573486328125,-73.96048736572266,0,1,4,1,22,8,58,39,4,1,22,9,1,19
2140,2189,8.0,1.5,40.59668731689453,-73.93408203125,1,40.58767318725586,-73.95391845703125,0,1,2,1,20,8,0,50,2,1,20,8,9,18
2141,2190,10.5,2.9,40.806617736816406,-73.9366455078125,3,40.83356857299805,-73.94544982910156,0,1,0,1,4,22,36,23,0,1,4,22,44,45
2142,2191,6.5,1.22,40.81759643554688,-73.95669555664062,1,40.81848526000977,-73.94507598876953,0,2,5,1,16,12,18,29,5,1,16,12,24,44
2143,2192,8.5,2.38,40.68574905395508,-73.84062194824219,1,40.71184539794922,-73.86005401611328,0,2,5,1,2,1,36,53,5,1,2,1,42,47
2144,2193,17.5,4.23,40.75761795043945,-73.9698486328125,1,40.795989990234375,-73.93299865722656,0,2,4,1,22,18,39,22,4,1,22,18,59,56
2145,2194,11.5,2.5,40.739356994628906,-73.92897033691406,5,40.74749374389648,-73.8858413696289,0,2,4,1,1,23,9,20,4,1,1,23,22,48
2146,2195,37.0,12.75,40.64523696899414,-73.77640533447266,2,40.67002868652344,-73.97544860839844,0,2,3,1,28,11,51,42,3,1,28,12,22,30
2147,2196,5.5,0.76,40.814056396484375,-73.88927459716797,1,40.82122039794922,-73.89166259765625,0,2,2,1,27,18,51,52,2,1,27,18,57,30
2148,2197,50.0,9.19,40.60329818725586,-73.99568939208984,5,40.68475341796875,-73.92942810058594,0,2,4,1,8,18,27,10,4,1,8,19,41,33
2149,2198,22.5,6.46,40.76576232910156,-73.93099975585938,1,40.7345085144043,-73.86941528320312,0,2,2,1,13,13,20,19,2,1,13,13,42,32
2150,2199,7.0,1.55,40.756614685058594,-73.9398193359375,1,40.74672317504883,-73.95619201660156,0,2,0,1,18,11,42,26,0,1,18,11,49,3
2151,2200,5.5,0.78,40.758094787597656,-73.91976928710938,2,40.76776885986328,-73.91184997558594,0,2,1,1,19,7,46,19,1,1,19,7,51,5
2152,2201,6.0,1.08,40.65378189086914,-73.95276641845703,1,40.63972854614258,-73.95344543457031,0,2,6,1,10,0,17,12,6,1,10,0,23,11
2153,2202,3.5,0.39,40.76754379272461,-73.90885162353516,1,40.76545333862305,-73.9138412475586,0,2,4,1,8,18,21,36,4,1,8,18,24,18
2154,2203,12.5,3.5,40.751766204833984,-73.97078704833984,1,40.76616668701172,-73.92630767822266,0,1,0,1,18,10,50,20,0,1,18,11,2,34
2155,2204,10.0,1.89,40.79151153564453,-73.95317077636719,1,40.81362533569336,-73.9370346069336,0,2,1,1,26,13,21,58,1,1,26,13,34,55
2156,2205,6.0,1.1,40.67663192749024,-73.97206115722656,1,40.67387771606445,-73.98551940917969,0,1,3,1,21,19,23,44,3,1,21,19,29,19
2157,2206,4.0,0.6,40.68894577026367,-73.96033477783203,1,40.68776321411133,-73.97091674804688,0,1,4,1,29,0,18,29,4,1,29,0,20,5
2158,2207,9.5,1.73,40.69975662231445,-73.95032501220703,1,40.684818267822266,-73.95703125,0,2,6,1,3,14,9,12,6,1,3,14,20,0
2159,2208,4.5,0.87,40.77901077270508,-73.95436096191406,1,40.79004287719727,-73.94803619384766,0,2,6,1,3,8,15,26,6,1,3,8,17,26
2160,2209,25.5,7.26,40.73388671875,-74.00272369384766,1,40.786399841308594,-73.9527816772461,0,2,6,1,17,21,40,28,6,1,17,22,7,30
2161,2210,9.0,1.7,40.66473388671875,-73.98754119873047,2,40.68388366699219,-73.97605895996094,0,1,5,1,30,13,57,54,5,1,30,14,8,58
2162,2211,6.5,1.23,40.795326232910156,-73.9715805053711,1,40.81029891967773,-73.96131896972656,0,2,2,1,13,20,53,50,2,1,13,20,59,19
2163,2212,14.0,2.01,40.689796447753906,-73.95169830322266,1,40.679344177246094,-73.92912292480469,0,2,1,1,12,9,17,59,1,1,12,9,39,6
2164,2213,8.5,1.51,40.81747817993164,-73.95330047607422,1,40.80420684814453,-73.9369125366211,0,2,3,1,14,11,37,37,3,1,14,11,47,44
2165,2214,2.5,6.1,40.82920837402344,-73.94862365722656,1,40.829349517822266,-73.94853210449219,0,1,2,1,20,11,53,43,2,1,20,11,53,47
2166,2215,6.5,1.15,40.7352180480957,-73.89095306396484,1,40.7465705871582,-73.89144897460938,0,2,5,1,9,16,0,55,5,1,9,16,8,11
2167,2216,6.0,0.83,40.6845703125,-73.99480438232422,1,40.69190216064453,-73.98741149902344,0,2,1,1,26,19,41,47,1,1,26,19,47,59
2168,2217,8.0,1.44,40.73417282104492,-73.95033264160156,1,40.71854019165039,-73.95694732666016,0,2,1,1,26,11,34,34,1,1,26,11,43,49
2169,2218,11.0,2.6,40.66089630126953,-73.93779754638672,1,40.678794860839844,-73.96401977539062,0,2,2,1,27,23,51,15,3,1,28,0,3,13
2170,2220,6.5,1.22,40.68488311767578,-74.0020980834961,1,40.69864273071289,-73.9924545288086,0,2,4,1,15,20,57,8,4,1,15,21,3,38
2171,2221,8.5,2.09,40.70927810668945,-73.92240905761719,1,40.7107048034668,-73.95411682128906,0,2,6,1,17,5,38,35,6,1,17,5,45,52
2172,2222,9.5,1.65,40.822601318359375,-73.93106079101562,1,40.8381462097168,-73.94180297851562,0,2,5,1,2,16,21,30,5,1,2,16,33,23
2173,2223,7.5,1.21,40.7490463256836,-73.869140625,1,40.746002197265625,-73.88972473144531,0,2,2,1,20,14,16,47,2,1,20,14,25,39
2174,2224,18.5,2.6,40.75428771972656,-73.82215118408203,1,40.749656677246094,-73.86282348632812,0,1,5,1,16,10,33,56,5,1,16,11,2,11
2175,2225,13.0,2.81,40.68770980834961,-73.95733642578125,1,40.71612548828125,-73.95960998535156,0,2,6,1,3,19,57,9,6,1,3,20,13,25
